Symbol,longName,sector,industry,industryKey,marketCap,priceToSalesTrailing12Months,currentRatio,quickRatio,revenueGrowth,grossMargins,trailingPE,forwardPE,PS_adj,pegRatio,dividendYield,earningsGrowth,profitMargins,shortPercentOfFloat,roe,score
CNO,"CNO Financial Group, Inc.",Financial Services,Insurance - Life,insurance-life,4392047104,0.97,2.425,0.617,2.5,38.9,18.97,9.5,0.58,0,1.52,85.7,5.4399999999999995,0.0,8.69,12
COMP,"Compass, Inc.",Real Estate,Real Estate Services,real-estate-services,6201370112,0.75,0.842,0.653,99.4,12.86,415.0,10.64,0.0,0,0.0,0.0,0.16999999999999998,5.56,-7.48,12
CHH,"Choice Hotels International, Inc.",Consumer Cyclical,Lodging,lodging,5173292544,5.24,0.947,0.696,3.5000000000000004,90.46,15.37,14.6,0.48,0,1.02,-53.2,35.0,32.0,204.13,12
CIB,Grupo Cibest S.A.,Financial Services,Banks - Regional,banks-regional,17014289408,0.0,0.0,0.0,10.8,0.0,9.84,8.0,0.0,0,7.48,-15.0,14.680000000000001,1.06,9.61,12
LEA,Lear Corporation,Consumer Cyclical,Auto Parts,auto-parts,7184638976,0.31,1.328,0.848,4.7,7.630000000000001,14.34,8.28,0.27,0,2.2,124.2,2.25,5.52,8.68,12
RLI,RLI Corp.,Financial Services,Insurance - Property & Casualty,insurance-property-casualty,4809293824,2.53,1.246,0.583,4.0,33.7,12.19,18.84,1.61,0,1.37,-12.2,20.8,6.460000000000001,22.68,12
KT,KT Corporation,Communication Services,Telecom Services,telecom-services,8732488704,0.0,1.149,0.618,-1.0,56.02,7.72,4.57,0.0,0,4.55,0.0,5.8500000000000005,0.8,9.76,12
LCII,LCI Industries,Consumer Cyclical,Recreational Vehicles,recreational-vehicles,2714356992,0.65,2.91,1.062,4.3,24.05,13.7,11.11,0.47,0,4.12,30.4,4.84,12.58,13.83,12
KBH,KB Home,Consumer Cyclical,Residential Construction,residential-construction,3081171968,0.52,7.795,0.725,-22.6,18.63,9.5,11.01,0.64,0,2.06,-65.0,5.96,17.07,10.99,12
DBX,"Dropbox, Inc.",Technology,Software - Infrastructure,software-infrastructure,6180134400,2.45,1.232,1.16,0.8,79.74,14.48,7.78,0.49,0,0.0,-5.8999999999999995,18.709999999999997,26.33,-28.29,12
DDS,"Dillard's, Inc.",Consumer Cyclical,Department Stores,department-stores,9007145984,1.36,2.367,1.138,2.7,40.510000000000005,13.71,16.93,0.79,0,0.21,54.7,9.950000000000001,28.04,32.05,12
CALM,"Cal-Maine Foods, Inc.",Consumer Defensive,Farm Products,farm-products,3600620800,1.04,8.214,6.512,-53.0,33.77,5.29,21.08,1.59,0,6.23,-89.8,20.07,15.32,47.65,12
PTGX,"Protagonist Therapeutics, Inc.",Healthcare,Biotechnology,biotechnology,6429851136,86.82,17.756,17.509,99.0,100.0,0.0,-146.03,0.0,0,0.0,0.0,-154.88,13.639999999999999,-21.17,12
QGEN,Qiagen N.V.,Healthcare,Diagnostics & Research,diagnostics-research,7330125312,3.49,3.215,2.207,1.7999999999999998,66.14,18.13,13.48,1.16,0,1.0,-23.799999999999997,19.16,3.49,11.25,12
MDGL,"Madrigal Pharmaceuticals, Inc.",Healthcare,Biotechnology,biotechnology,12087621632,10.67,3.495,2.957,126.8,93.07,0.0,42.35,-0.2,0,0.0,0.0,-27.32,19.66,-47.83,12
LRN,"Stride, Inc.",Consumer Defensive,Education & Training Services,education-training-services,3805122816,1.5,6.211,5.865,2.7,38.37,14.0,10.22,0.9,0,0.0,-4.5,12.15,21.22,19.46,12
TTAM,Titan America SA,Basic Materials,Building Materials,building-materials,2905552384,1.74,2.989,1.885,1.5,27.16,15.76,12.44,1.25,0,1.05,-3.3000000000000003,11.08,13.700000000000001,17.93,12
LUNR,"Intuitive Machines, Inc.",Industrials,Aerospace & Defense,aerospace-defense,5593367552,16.73,1.216,0.912,198.70000000000002,9.700000000000001,0.0,-261.46,-14.91,0,0.0,0.0,-32.690000000000005,21.44,11.03,12
LW,"Lamb Weston Holdings, Inc.",Consumer Defensive,Packaged Foods,packaged-foods,5815626240,0.89,1.461,0.573,2.9000000000000004,20.66,19.77,14.01,0.69,0,3.47,-62.2,4.61,5.93,20.56,12
DIOD,Diodes Incorporated,Technology,Semiconductors,semiconductors,4973058048,3.2,3.167,1.723,22.1,31.28,58.51,21.69,1.71,0,0.0,0.0,5.5,5.779999999999999,3.52,12
DOCS,"Doximity, Inc.",Healthcare,Health Information Services,health-information-services,3569662464,5.54,6.093,5.813,5.1,89.09,19.92,12.24,0.57,0,0.0,-69.0,30.4,13.0,20.62,12
DORM,"Dorman Products, Inc.",Consumer Cyclical,Auto Parts,auto-parts,3594301696,1.67,3.292,1.219,4.2,40.910000000000004,19.4,12.83,0.95,0,0.0,-23.5,8.84,6.510000000000001,13.82,12
DRVN,Driven Brands Holdings Inc.,Consumer Cyclical,Auto & Truck Dealerships,auto-truck-dealerships,2259581184,1.21,0.745,0.392,4.1000000000000005,44.96,17.12,9.3,0.64,0,0.0,0.0,7.53,24.07,18.27,12
DSGX,The Descartes Systems Group Inc.,Technology,Software - Application,software-application,6064729600,8.32,2.16,2.006,15.1,77.08,37.74,21.81,1.62,0,0.0,21.0,22.46,0.0,10.12,12
KBR,"KBR, Inc.",Industrials,Engineering & Construction,engineering-construction,4249999616,0.55,1.156,1.047,-4.7,14.499999999999998,9.89,8.08,0.58,0,1.97,-8.7,5.21,4.9,27.61,12
MHO,"M/I Homes, Inc.",Consumer Cyclical,Residential Construction,residential-construction,3404172288,0.78,7.91,1.371,-5.7,21.62,9.93,8.55,0.82,0,0.0,-35.9,8.24,6.04,12.73,12
MIDD,The Middleby Corporation,Industrials,Specialty Industrial Machinery,specialty-industrial-machinery,6815633408,2.06,1.965,0.987,15.0,38.74,20.68,13.86,1.07,0,0.0,0.0,-12.690000000000001,6.54,-10.0,12
MIRM,"Mirum Pharmaceuticals, Inc.",Healthcare,Biotechnology,biotechnology,6031043584,10.59,2.087,1.904,43.3,81.39,0.0,-177.24,1.12,0,0.0,0.0,-140.24,18.099999999999998,-7.42,12
MMS,"Maximus, Inc.",Industrials,Specialty Business Services,specialty-business-services,3200233472,0.6,2.213,1.962,-4.1000000000000005,25.46,9.15,6.72,0.63,0,2.16,6.5,7.02,8.72,19.06,12
CENT,Central Garden & Pet Company,Consumer Defensive,Packaged Foods,packaged-foods,2425869056,0.77,3.45,2.076,8.7,32.23,14.1,12.53,0.47,0,0.0,30.599999999999998,5.42,5.680000000000001,10.29,12
CENTA,Central Garden & Pet Company,Consumer Defensive,Packaged Foods,packaged-foods,2166826240,0.69,3.45,2.076,8.7,32.23,12.59,11.19,0.42,0,0.0,30.599999999999998,5.42,3.0700000000000003,10.29,12
CHDN,Churchill Downs Incorporated,Consumer Cyclical,Gambling,gambling,5789373952,1.97,0.541,0.365,3.1,33.800000000000004,15.3,11.43,1.26,0,0.51,13.4,13.200000000000001,5.319999999999999,37.93,12
CAKE,The Cheesecake Factory Incorporated,Consumer Cyclical,Restaurants,restaurants,3211164928,0.84,0.595,0.431,5.6000000000000005,40.489999999999995,18.95,14.53,0.47,0,1.96,52.2,4.34,31.36,34.01,12
UPWK,Upwork Inc.,Communication Services,Internet Content & Information,internet-content-information,1061020800,1.34,1.365,1.013,1.4000000000000001,77.53999999999999,10.6,4.9,0.3,0,0.0,-12.0,13.81,32.24,18.31,12
CBZ,"CBIZ, Inc.",Industrials,Specialty Business Services,specialty-business-services,1687252608,0.61,1.63,1.218,1.3,15.509999999999998,12.33,7.0,0.51,0,0.0,37.7,5.57,10.0,6.55,12
BSM,"Black Stone Minerals, L.P.",Energy,Oil & Gas E&P,oil-gas-e-p,2915490816,7.11,2.335,2.122,8.5,88.32,10.8,12.14,0.76,0,8.68,-30.5,72.47,2.12,26.58,12
BTDR,Bitdeer Technologies Group,Technology,Software - Application,software-application,3676469248,4.97,1.849,0.371,169.4,3.51,0.0,-74.31,-3.33,0,0.0,0.0,-26.96,34.699999999999996,7.56,12
BTSG,"BrightSpring Health Services, Inc.",Healthcare,Health Information Services,health-information-services,11697158144,0.86,1.737,1.356,25.6,12.18,78.34,28.55,0.56,0,0.0,359.8,2.27,11.360000000000001,10.17,12
MGNI,"Magnite, Inc.",Communication Services,Advertising Agencies,advertising-agencies,1903327488,2.63,1.016,0.997,5.5,63.43,12.66,10.8,0.91,0,0.0,0.0,21.959999999999997,9.58,15.68,12
MGRC,McGrath RentCorp,Industrials,Rental & Leasing Services,rental-leasing-services,2743795200,2.9,1.976,1.361,1.6,48.07,17.73,15.94,1.48,0,1.77,-4.3,16.38,1.48,12.64,12
MGY,Magnolia Oil & Gas Corporation,Energy,Oil & Gas E&P,oil-gas-e-p,5361769472,4.06,1.1,1.096,2.3,80.49,16.27,10.82,0.77,0,2.15,-0.3,24.4,13.77,16.77,12
MHK,"Mohawk Industries, Inc.",Consumer Cyclical,"Furnishings, Fixtures & Appliances",furnishings-fixtures-appliances,6326936576,0.58,2.159,1.033,8.0,25.34,15.54,10.48,0.4,0,0.0,65.2,3.7699999999999996,11.65,4.42,12
KFY,Korn Ferry,Industrials,Staffing & Employment Services,staffing-employment-services,3533510656,1.24,2.011,1.859,7.3,24.8,13.51,11.82,0.86,0,3.23,11.700000000000001,9.39,4.859999999999999,13.18,12
KNF,Knife River Corporation,Basic Materials,Building Materials,building-materials,4245755904,1.33,2.675,0.902,16.0,18.240000000000002,29.11,18.26,0.91,0,0.0,0.0,4.58,7.829999999999999,9.57,12
JOYY,JOYY Inc.,Communication Services,Internet Content & Information,internet-content-information,3228968192,1.52,1.853,1.714,5.8999999999999995,35.9,15.26,10.32,0.92,0,7.79,0.0,98.72,4.43,32.08,12
KAI,Kadant Inc.,Industrials,Specialty Industrial Machinery,specialty-industrial-machinery,3891714816,3.56,2.474,1.298,17.7,45.22,37.54,24.34,1.6,0,0.44,5.8999999999999995,9.45,18.48,10.41,12
RRR,"Red Rock Resorts, Inc.",Consumer Cyclical,Resorts & Casinos,resorts-casinos,5797700608,2.87,0.807,0.587,1.9,67.51,18.46,15.44,0.91,0,1.88,-2.6,9.21,11.87,90.27,12
EAT,"Brinker International, Inc.",Consumer Cyclical,Restaurants,restaurants,5990566400,1.04,0.397,0.228,3.2,18.59,13.61,11.21,0.82,0,0.0,12.1,8.07,17.79,103.29,12
BFH,"Bread Financial Holdings, Inc.",Financial Services,Credit Services,credit-services,3576429312,1.35,0.0,0.0,6.1,0.0,7.23,7.19,1.27,0,1.06,49.3,21.22,0.02,15.57,12
MTCH,unknown,Communication Services,Internet Content & Information,internet-content-information,8385931776,2.38,1.569,1.452,3.9,73.88,13.72,8.48,0.6,0,2.23,52.0,18.83,4.97,-241.99,12
MTG,MGIC Investment Corporation,Financial Services,Insurance - Specialty,insurance-specialty,5502977024,4.57,4.849,3.253,-3.0,93.30000000000001,8.26,7.88,4.71,0,2.31,1.3,59.63,5.25,14.34,12
POST,"Post Holdings, Inc.",Consumer Defensive,Packaged Foods,packaged-foods,4345076224,0.51,1.854,0.902,4.7,29.049999999999997,16.09,11.03,0.35,0,0.0,51.1,4.01,15.629999999999999,8.94,12
PRDO,Perdoceo Education Corporation,Consumer Defensive,Education & Training Services,education-training-services,2125009152,2.49,4.816,4.677,4.1000000000000005,79.89,12.94,10.15,0.48,0,1.76,30.8,19.91,7.22,16.45,12
PRGS,Progress Software Corporation,Technology,Software - Infrastructure,software-infrastructure,1240898176,1.26,0.47,0.383,4.1000000000000005,85.25,15.12,4.87,0.18,0,0.0,120.8,8.61,14.74,15.29,12
PRI,"Primerica, Inc.",Financial Services,Insurance - Life,insurance-life,8687552512,2.54,3.6,1.089,8.1,71.55,11.69,10.52,0.66,0,1.6,18.2,22.61,4.66,30.71,12
BZ,unknown,Communication Services,Internet Content & Information,internet-content-information,6032721920,0.72,4.328,4.237,7.6,85.47,12.68,9.14,0.1,0,1.22,110.3,40.1,4.6,13.66,12
UGI,UGI Corporation,Utilities,Utilities - Regulated Gas,utilities-regulated-gas,7688158720,1.04,1.002,0.72,0.7000000000000001,50.690000000000005,12.63,10.74,0.51,0,4.21,6.4,8.709999999999999,7.249999999999999,14.19,12
STRA,"Strategic Education, Inc.",Consumer Defensive,Education & Training Services,education-training-services,1769106432,1.39,1.156,0.927,0.8,49.35,13.78,9.62,0.7,0,3.06,19.400000000000002,10.209999999999999,6.75,7.69,12
SXT,Sensient Technologies Corporation,Basic Materials,Specialty Chemicals,specialty-chemicals,4974608896,3.0,5.013,1.702,11.1,34.18,34.47,24.65,1.76,0,1.43,28.4,8.709999999999999,6.69,11.27,12
ENSG,"The Ensign Group, Inc.",Healthcare,Medical Care Facilities,medical-care-facilities,10077155328,1.91,1.557,1.484,18.4,16.43,28.08,20.7,1.3,0,0.15,21.9,6.890000000000001,2.9499999999999997,15.41,12
EPR,EPR Properties,Real Estate,REIT - Specialty,reit-specialty,4526193152,6.28,1.719,1.365,3.5999999999999996,91.75999999999999,18.26,19.46,0.5,0,6.12,-5.1,37.730000000000004,11.88,11.8,12
IFS,Intercorp Financial Services Inc.,Financial Services,Banks - Regional,banks-regional,5599171584,0.96,0.0,0.0,27.6,0.0,9.4,7.59,0.7,0,3.67,37.3,35.91,0.8099999999999999,15.65,12
INGR,Ingredion Incorporated,Consumer Defensive,Packaged Foods,packaged-foods,6514000896,0.9,2.76,1.782,-1.2,24.490000000000002,9.93,8.9,0.92,0,3.2,-26.0,9.36,5.029999999999999,16.8,12
PLXS,Plexus Corp.,Technology,Electronic Components,electronic-components,7302094848,1.69,1.54,0.681,18.7,10.059999999999999,39.96,28.97,1.24,0,0.0,29.099999999999998,4.35,6.09,11.89,12
MUSA,Murphy USA Inc.,Consumer Cyclical,Specialty Retail,specialty-retail,9810887680,0.57,0.83,0.45,7.1,8.3,18.46,18.17,0.48,0,0.45,176.8,3.2,5.3,75.48,12
MWA,"Mueller Water Products, Inc.",Industrials,Specialty Industrial Machinery,specialty-industrial-machinery,4033824256,2.76,4.569,2.699,5.5,37.580000000000005,19.53,16.32,1.63,0,1.09,15.4,14.17,3.25,19.53,12
NCLH,Norwegian Cruise Line Holdings Ltd.,Consumer Cyclical,Travel Services,travel-services,7850783744,0.78,0.21,0.074,9.6,43.05,13.79,8.48,0.4,0,0.0,0.0,5.66,14.41,19.15,12
MP,MP Materials Corp.,Basic Materials,Other Industrial Metals & Mining,other-industrial-metals-mining,11925706752,34.31,7.176,6.512,118.6,37.22,0.0,57.89,-4.01,0,0.0,0.0,-20.48,16.39,-4.34,12
BLKB,"Blackbaud, Inc.",Technology,Software - Application,software-application,1363724160,1.2,0.741,0.128,4.2,59.24,10.06,5.06,0.47,0,0.0,650.6,12.44,10.22,135.17,12
BNL,"Broadstone Net Lease, Inc.",Real Estate,REIT - Diversified,reit-diversified,4125290240,8.84,1.84,1.83,11.700000000000001,94.93,31.72,26.24,0.4,0,5.71,175.2,27.02,6.35,3.33,12
BOOT,"Boot Barn Holdings, Inc.",Consumer Cyclical,Apparel Retail,apparel-retail,4979716608,2.21,2.646,0.421,18.7,38.080000000000005,22.33,16.59,1.11,0,0.0,18.4,10.02,13.07,17.13,12
BFAM,Bright Horizons Family Solutions Inc.,Consumer Cyclical,Personal Services,personal-services,3422590208,1.15,0.463,0.378,7.000000000000001,25.25,19.6,11.33,0.8,0,0.0,-6.1,6.35,2.69,14.42,12
INTR,"Inter & Co, Inc.",Financial Services,Banks - Regional,banks-regional,2799036416,0.44,0.0,0.0,25.3,0.0,9.91,5.97,0.33,0,1.84,36.9,22.48,3.46,12.91,12
IONS,"Ionis Pharmaceuticals, Inc.",Healthcare,Biotechnology,biotechnology,12571523072,11.88,4.098,2.862,87.0,10.94,0.0,-122.32,1.38,0,0.0,0.0,-30.9,13.07,-77.98,12
IOSP,Innospec Inc.,Basic Materials,Specialty Chemicals,specialty-chemicals,2018760704,1.13,2.984,1.921,2.8000000000000003,27.41,17.9,13.38,0.8,0,2.25,-6.9,6.38,2.77,8.79,12
IPAR,"Interparfums, Inc.",Consumer Defensive,Household & Personal Products,household-personal-products,2968149248,1.99,3.261,1.907,1.7999999999999998,59.209999999999994,17.59,16.67,0.8,0,3.45,2.3,11.32,7.8100000000000005,19.12,12
RYTM,"Rhythm Pharmaceuticals, Inc.",Healthcare,Biotechnology,biotechnology,6155598848,28.35,4.168,3.632,83.8,89.41,0.0,-79.02,0.49,0,0.0,0.0,-93.33,11.85,-141.32,12
SON,Sonoco Products Company,Consumer Cyclical,Packaging & Containers,packaging-containers,4914762240,0.66,0.964,0.471,-1.9,20.91,8.14,7.75,0.67,0,4.31,23.599999999999998,13.58,7.82,27.75,12
EVTC,"EVERTEC, Inc.",Technology,Software - Infrastructure,software-infrastructure,1472109952,1.55,1.967,1.526,8.4,50.28,11.49,5.5,0.7,0,0.81,-24.0,13.950000000000001,4.3999999999999995,22.78,12
EXP,Eagle Materials Inc.,Basic Materials,Building Materials,building-materials,6392649216,2.77,3.655,2.053,1.9,28.26,15.7,14.01,1.95,0,0.5,-4.3999999999999995,18.360000000000003,7.59,28.74,12
SR,Spire Inc.,Utilities,Utilities - Regulated Gas,utilities-regulated-gas,5098231808,1.96,0.546,0.177,4.5,42.82,17.46,15.47,1.07,0,3.79,31.0,13.780000000000001,4.05,8.63,12
SARO,"StandardAero, Inc.",Industrials,Aerospace & Defense,aerospace-defense,8993366016,1.44,2.123,1.553,13.3,14.7,30.74,15.56,1.06,0,0.0,26.3,4.71,7.1499999999999995,10.4,12
IBRX,"ImmunityBio, Inc.",Healthcare,Biotechnology,biotechnology,8295043584,58.84,6.666,6.242,167.6,99.33999999999999,0.0,75.43,-0.26,0,0.0,0.0,0.0,35.56,70.21,12
ICL,ICL Group Ltd,Basic Materials,Agricultural Inputs,agricultural-inputs,8479720448,1.14,1.376,0.689,14.499999999999998,30.4,31.29,14.52,0.68,0,2.95,39.5,3.52,0.47000000000000003,3.78,12
FCN,"FTI Consulting, Inc.",Industrials,Consulting Services,consulting-services,4604804096,1.19,2.3,1.989,9.5,31.879999999999995,18.19,13.86,0.73,0,0.0,9.2,6.88,7.9399999999999995,15.62,12
SMG,The Scotts Miracle-Gro Company,Basic Materials,Agricultural Inputs,agricultural-inputs,3425752576,0.99,1.271,0.606,5.0,32.49,16.92,12.42,0.63,0,4.46,8.5,3.19,10.84,-40.62,12
BBWI,"Bath & Body Works, Inc.",Consumer Cyclical,Specialty Retail,specialty-retail,3570511872,0.49,1.269,0.712,-2.3,43.75,5.7,6.18,0.5,0,4.5,-4.7,8.9,7.9,-50.66,12
BCO,The Brink's Company,Industrials,Security & Protection Services,security-protection-services,4407193600,0.82,1.531,1.118,10.299999999999999,26.1,25.0,10.11,0.54,0,0.97,-34.699999999999996,3.34,9.66,71.91,12
BE,Bloom Energy Corporation,Industrials,Electrical Equipment & Parts,electrical-equipment-parts,86015827968,35.12,5.026,3.979,130.4,30.09,0.0,69.96,-7.46,0,0.0,0.0,0.25,10.52,-11.51,12
AVPT,"AvePoint, Inc.",Technology,Software - Infrastructure,software-infrastructure,2198618368,4.96,2.16,2.093,26.0,73.68,51.85,20.85,0.97,0,0.0,302.8,10.5,5.970000000000001,7.27,12
AWR,American States Water Company,Utilities,Utilities - Regulated Water,utilities-regulated-water,2986872064,4.4,1.219,0.897,14.299999999999999,57.05,22.22,19.98,1.62,0,2.63,9.1,19.66,3.06,12.48,12
BKE,"The Buckle, Inc.",Consumer Cyclical,Apparel Retail,apparel-retail,2521810432,1.94,1.892,1.205,5.3,58.940000000000005,11.82,10.87,0.76,0,2.84,3.3000000000000003,16.16,11.09,49.39,12
BLD,TopBuild Corp.,Industrials,Engineering & Construction,engineering-construction,11632562176,2.07,1.997,1.364,17.2,28.96,23.23,19.7,1.22,0,0.0,-11.799999999999999,8.95,7.109999999999999,22.53,12
VAL,Valaris Limited,Energy,Oil & Gas Drilling,oil-gas-drilling,6671023616,3.01,1.549,1.32,-25.0,28.26,6.81,13.18,3.77,0,0.0,0.0,45.37,13.569999999999999,31.01,12
VC,Visteon Corporation,Consumer Cyclical,Auto Parts,auto-parts,3114124544,0.82,1.729,1.387,2.1,13.38,19.51,11.96,0.7,0,1.32,-53.300000000000004,4.36,12.509999999999998,12.82,12
VCEL,Vericel Corporation,Healthcare,Biotechnology,biotechnology,1785856000,6.11,5.176,4.617,30.099999999999998,74.83999999999999,81.33,41.04,1.08,0,0.0,0.0,7.35,12.559999999999999,4.66,12
VCYT,"Veracyte, Inc.",Healthcare,Diagnostics & Research,diagnostics-research,3527632896,6.51,9.305,8.717,21.5,72.91,40.94,23.21,1.38,0,0.0,288.9,16.25,10.190000000000001,5.07,12
VRRM,Verra Mobility Corporation,Technology,Information Technology Services,information-technology-services,1986939008,2.03,1.892,1.597,0.1,56.910000000000004,15.95,8.33,0.87,0,0.0,-15.0,13.38,3.17,46.64,12
NJR,New Jersey Resources Corporation,Utilities,Utilities - Regulated Gas,utilities-regulated-gas,5806018048,2.66,0.94,0.621,2.9000000000000004,38.26,17.07,16.65,1.6,0,3.32,6.9,15.67,2.8400000000000003,14.03,12
NOMD,unknown,Consumer Defensive,Packaged Foods,packaged-foods,1427267840,0.48,1.064,0.651,-5.8999999999999995,26.939999999999998,9.72,5.34,0.51,0,6.62,-4.8,4.45,1.43,5.48,12
NSIT,"Insight Enterprises, Inc.",Technology,Electronics & Computer Distribution,electronics-computer-distribution,3023411968,0.37,1.215,1.128,1.2,21.97,17.84,8.42,0.28,0,0.0,340.9,2.17,7.13,9.54,12
PDI,PIMCO Dynamic Income Fund,Financial Services,Asset Management,asset-management,7689662976,0.0,0.0,0.0,0.0,0.0,8.09,0.0,0.0,0,15.93,0.0,0.0,0.0,12.14,12
PFS,"Provident Financial Services, Inc.",Financial Services,Banks - Regional,banks-regional,2922936064,3.3,0.0,0.0,9.2,0.0,9.54,8.94,3.0,0,4.35,24.2,34.599999999999994,6.3100000000000005,10.28,12
PFSI,"PennyMac Financial Services, Inc.",Financial Services,Mortgage Finance,mortgage-finance,4471770624,1.35,0.963,0.438,-16.6,87.15,9.15,6.04,1.57,0,1.4,7.7,15.28,8.25,11.63,12
BATRK,"Atlanta Braves Holdings, Inc.",Communication Services,Entertainment,entertainment,3173836288,4.19,0.458,0.336,52.5,31.2,0.0,2968.21,1.37,0,0.0,0.0,-2.97,2.93,-4.44,12
BBIO,"BridgeBio Pharma, Inc.",Healthcare,Biotechnology,biotechnology,13265683456,22.87,1.521,1.403,66.8,95.13000000000001,0.0,204.36,0.37,0,0.0,0.0,-124.42,13.69,34.74,12
HNGE,"Hinge Health, Inc.",Healthcare,Health Information Services,health-information-services,4099599104,6.34,1.303,1.039,47.199999999999996,80.97999999999999,0.0,16.97,0.64,0,0.0,-68.4,-78.95,7.630000000000001,-295.68,12
HSAI,Hesai Group,Consumer Cyclical,Auto Parts,auto-parts,3364414720,1.06,4.974,4.302,29.599999999999998,41.22,45.55,23.68,0.44,0,0.0,0.0,14.82,4.2299999999999995,4.87,12
HESM,Hess Midstream LP,Energy,Oil & Gas Midstream,oil-gas-midstream,8174448128,5.02,0.915,0.887,2.1,77.25999999999999,13.69,12.96,1.12,0,7.46,4.8,22.64,8.58,62.1,12
HGV,Hilton Grand Vacations Inc.,Consumer Cyclical,Resorts & Casinos,resorts-casinos,3971443200,0.86,4.093,2.322,11.899999999999999,24.23,26.91,8.28,0.57,0,0.0,0.0,3.54,9.93,6.28,12
HHH,Howard Hughes Holdings Inc.,Real Estate,Real Estate - Development,real-estate-development,3802259968,2.52,2.334,1.816,18.4,47.980000000000004,29.8,62.52,1.07,0,0.0,-33.6,8.04,9.89,3.28,12
HII,"Huntington Ingalls Industries, Inc.",Industrials,Aerospace & Defense,aerospace-defense,12646723584,0.98,1.191,1.069,13.4,12.44,20.85,15.72,0.75,0,1.72,0.0,4.71,3.1399999999999997,11.93,12
GPK,Graphic Packaging Holding Company,Consumer Cyclical,Packaging & Containers,packaging-containers,3044681216,0.35,1.408,0.501,1.7000000000000002,16.99,11.18,8.78,0.29,0,4.33,0.0,3.17,16.34,13.31,12
GRBK,"Green Brick Partners, Inc.",Consumer Cyclical,Residential Construction,residential-construction,2896725248,1.4,7.349,0.538,-4.9,29.89,9.89,10.77,1.46,0,0.0,-16.8,14.42,0.01,17.29,12
FTAIM,FTAI Aviation Ltd.,Industrials,Aerospace & Defense,aerospace-defense,0,0.0,5.24,1.258,65.5,36.17,0.0,0.0,0.0,0,8.77,48.3,18.92,0.0,149.97,12
FTAIN,FTAI Aviation Ltd.,Industrials,Aerospace & Defense,aerospace-defense,0,0.0,5.24,1.258,65.5,36.17,0.0,0.0,0.0,0,8.14,48.3,18.92,0.0,149.97,12
FTDR,"Frontdoor, Inc.",Consumer Cyclical,Personal Services,personal-services,4381605376,2.07,1.466,1.359,5.8999999999999995,55.24,17.82,12.41,0.87,0,0.0,16.3,12.23,5.2299999999999995,105.37,12
SIRI,Sirius XM Holdings Inc.,Communication Services,Entertainment,entertainment,9974048768,1.16,0.439,0.31,1.0999999999999999,47.21,12.56,8.78,0.61,0,3.74,21.8,9.86,14.35,6.96,12
SKT,Tanger Inc.,Real Estate,REIT - Retail,reit-retail,4127489280,6.75,0.854,0.608,11.700000000000001,73.22999999999999,33.9,29.15,1.6,0,3.35,42.0,20.26,5.489999999999999,16.25,12
AVAV,"AeroVironment, Inc.",Industrials,Aerospace & Defense,aerospace-defense,9223280640,5.73,5.51,4.396,143.4,25.0,0.0,44.99,-1.86,0,0.0,0.0,-13.930000000000001,11.82,4.92,12
NXST,"Nexstar Media Group, Inc.",Communication Services,Broadcasting,broadcasting,5742241280,1.12,1.757,1.567,13.100000000000001,55.620000000000005,39.84,7.77,0.43,0,3.94,51.0,3.2300000000000004,6.7299999999999995,5.28,12
NYT,The New York Times Company,Communication Services,Publishing,publishing,12138083328,4.22,1.604,1.435,12.1,50.660000000000004,32.18,23.5,1.83,0,1.23,80.0,13.3,6.52,16.85,12
NIO,NIO Inc.,Consumer Cyclical,Auto Manufacturers,auto-manufacturers,13179809792,0.13,1.009,0.627,112.20000000000002,15.7,0.0,41.22,-0.01,0,0.0,0.0,-9.09,7.03,-374.34,12
AXSM,"Axsome Therapeutics, Inc.",Healthcare,Biotechnology,biotechnology,12051877888,17.02,1.392,1.266,57.4,92.60000000000001,0.0,39.78,0.54,0,0.0,0.0,-26.590000000000003,8.36,-207.46,12
AZZ,AZZ Inc.,Industrials,Specialty Business Services,specialty-business-services,4228063488,2.56,1.702,1.184,9.4,23.94,13.49,18.55,1.77,0,0.58,-21.8,19.23,3.6700000000000004,23.73,12
BATRA,"Atlanta Braves Holdings, Inc.",Communication Services,Entertainment,entertainment,3431053056,4.53,0.458,0.336,52.5,31.2,0.0,-116.28,1.48,0,0.0,0.0,-2.97,6.1,-4.44,12
VNO,Vornado Realty Trust,Real Estate,REIT - Office,reit-office,6696698880,3.61,6.212,5.858,-2.1999999999999997,49.2,8.96,130.8,3.69,0,2.31,0.0,42.89,0.02,18.84,12
VNT,Vontier Corporation,Technology,Scientific & Technical Instruments,scientific-technical-instruments,4156416000,1.35,1.229,0.751,1.3,47.15,10.43,7.96,0.7,0,0.34,11.899999999999999,13.370000000000001,5.87,32.64,12
VOYA,"Voya Financial, Inc.",Financial Services,Financial Conglomerates,financial-conglomerates,7471811072,0.91,5.02,0.606,3.1,56.39999999999999,12.45,7.44,0.38,0,2.26,23.200000000000003,8.24,0.02,13.2,12
PATH,"UiPath, Inc.",Technology,Software - Infrastructure,software-infrastructure,5771717120,3.58,2.478,2.268,13.600000000000001,83.24000000000001,21.33,12.32,0.52,0,0.0,105.69999999999999,17.53,28.48,13.56,12
